query.name	score.percentage
baPOG_17642	1
baPOG_17643	1
baPOG_17644	1
baPOG_17645	1
baPOG_17646	1
baPOG_17647	1
baPOG_17648	1
baPOG_17649	1
baPOG_1765	1
baPOG_17650	1
baPOG_17651	1
baPOG_17652	1
baPOG_17653	1
baPOG_17654	1
baPOG_17655	1
baPOG_17656	1
baPOG_17657	1
baPOG_17658	1
baPOG_17659	1
baPOG_1766	1
baPOG_17660	1
baPOG_17661	1
baPOG_17662	1
baPOG_17663	1
baPOG_17664	0.73
baPOG_17665	1
baPOG_17666	1
baPOG_17667	1
baPOG_17668	1
baPOG_17669	1
baPOG_1767	0.48
baPOG_17670	1
baPOG_17671	1
baPOG_17672	1
baPOG_17673	1
baPOG_17674	0.61
baPOG_17675	1
baPOG_17676	1
baPOG_17677	1
baPOG_17678	0
baPOG_17679	1
baPOG_1768	1
baPOG_17680	1
baPOG_17681	1
baPOG_17682	1
baPOG_17683	1
baPOG_17684	1
baPOG_17685	1
baPOG_17686	1
baPOG_17687	1
baPOG_17688	1
baPOG_17689	1
baPOG_1769	1
baPOG_17690	1
baPOG_17691	1
baPOG_17692	1
baPOG_17693	1
baPOG_17694	1
baPOG_17695	1
baPOG_17696	1
baPOG_17697	1
baPOG_17698	1
baPOG_17699	1
baPOG_177	1
baPOG_1770	0.63
baPOG_17700	1
baPOG_17701	1
baPOG_17702	1
baPOG_17703	1
baPOG_17704	1
baPOG_17705	1
baPOG_17706	0
baPOG_17707	1
baPOG_17708	1
baPOG_17709	1
baPOG_17710	1
baPOG_17711	1
baPOG_17712	1
baPOG_17713	1
baPOG_17714	1
baPOG_17715	1
baPOG_17716	1
baPOG_17717	1
baPOG_17718	1
baPOG_17719	1
baPOG_17720	1
baPOG_17721	1
baPOG_17722	1
baPOG_17723	1
baPOG_17724	1
baPOG_17725	1
baPOG_17726	1
baPOG_17727	1
baPOG_17728	1
baPOG_17729	1
baPOG_1773	1
baPOG_17730	1
baPOG_17731	1
baPOG_17732	1
baPOG_17733	1
baPOG_17734	1
baPOG_17735	1
baPOG_17736	1
baPOG_17737	1
baPOG_17738	1
baPOG_17739	1
baPOG_1774	1
baPOG_17740	1
baPOG_17741	1
baPOG_17742	1
baPOG_17743	1
baPOG_17744	1
baPOG_17745	1
baPOG_17746	1
baPOG_17747	1
baPOG_17748	1
baPOG_17749	1
baPOG_1775	1
baPOG_17750	1
baPOG_17751	1
baPOG_17752	1
baPOG_17753	1
baPOG_17754	1
baPOG_17755	1
baPOG_17756	1
baPOG_17757	1
baPOG_17758	1
baPOG_17759	1
baPOG_1776	1
baPOG_17760	1
baPOG_17761	1
baPOG_17762	1
baPOG_17763	1
baPOG_17764	1
baPOG_17765	1
baPOG_17766	1
baPOG_17767	1
baPOG_17768	1
baPOG_17769	1
baPOG_17770	1
baPOG_17771	1
baPOG_17772	1
baPOG_17773	1
baPOG_17774	1
baPOG_17775	1
baPOG_17776	1
baPOG_17777	1
baPOG_17778	1
baPOG_17779	1
baPOG_1778	1
baPOG_17780	0
baPOG_17781	1
baPOG_17782	1
baPOG_17783	1
baPOG_17784	1
baPOG_17785	1
baPOG_17786	1
baPOG_17787	1
baPOG_17788	1
baPOG_17789	1
baPOG_1779	1
baPOG_17790	1
baPOG_17791	1
baPOG_17792	1
baPOG_17793	1
baPOG_17794	1
baPOG_17795	1
baPOG_17796	1
baPOG_17797	1
baPOG_17798	1
baPOG_17799	1
baPOG_178	0.78
baPOG_1780	1
baPOG_17800	1
baPOG_17801	1
baPOG_17802	1
baPOG_17803	1
baPOG_17804	1
baPOG_17805	1
baPOG_17806	1
baPOG_17807	1
baPOG_17808	1
baPOG_17809	1
baPOG_1781	1
baPOG_17810	1
baPOG_17811	1
baPOG_17812	1
baPOG_17813	1
baPOG_17814	1
baPOG_17815	1
baPOG_17816	1
baPOG_17817	1
baPOG_17818	1
baPOG_17819	1
baPOG_1782	1
baPOG_17820	1
baPOG_17821	1
baPOG_17822	1
baPOG_17823	1
baPOG_17824	1
baPOG_17825	1
baPOG_17826	1
baPOG_17827	1
baPOG_17828	1
baPOG_17829	1
baPOG_1783	1
baPOG_17830	1
baPOG_17831	1
baPOG_17832	1
baPOG_17833	1
baPOG_17834	1
baPOG_17835	1
baPOG_17836	1
baPOG_17837	1
baPOG_17838	1
baPOG_17839	1
baPOG_1784	0.53
baPOG_17840	1
baPOG_17841	1
baPOG_17842	1
baPOG_17843	1
baPOG_17844	1
baPOG_17845	1
baPOG_17846	1
baPOG_17847	1
baPOG_17848	1
baPOG_17849	1
baPOG_1785	1
baPOG_17850	1
baPOG_17851	1
baPOG_17852	1
baPOG_17853	1
baPOG_17854	1
baPOG_17855	1
baPOG_17856	1
baPOG_17857	1
baPOG_17858	1
baPOG_17859	1
baPOG_1786	0.85
baPOG_17860	1
baPOG_17861	1
baPOG_17862	1
baPOG_17863	1
baPOG_17864	1
baPOG_17865	1
baPOG_17866	1
baPOG_17867	1
baPOG_17868	1
baPOG_17869	1
baPOG_1787	1
baPOG_17870	1
baPOG_17871	1
baPOG_17872	1
baPOG_17873	1
baPOG_17874	1
baPOG_17875	1
baPOG_17876	1
baPOG_17877	1
baPOG_17878	1
baPOG_17879	1
baPOG_1788	1
baPOG_17880	1
baPOG_17881	1
baPOG_17882	1
baPOG_17883	1
baPOG_17884	1
baPOG_17885	1
baPOG_17886	1
baPOG_17887	1
baPOG_17888	1
baPOG_17889	1
baPOG_1789	1
baPOG_17890	1
baPOG_17891	1
baPOG_17892	1
baPOG_17893	1
baPOG_17894	1
baPOG_17895	1
baPOG_17896	1
baPOG_17897	1
baPOG_17898	1
baPOG_17899	1
baPOG_179	1
baPOG_1790	1
baPOG_17900	1
baPOG_17901	1
baPOG_17902	1
baPOG_17903	1
baPOG_17904	1
baPOG_17905	1
baPOG_17906	1
baPOG_17907	1
baPOG_17908	1
baPOG_17909	1
baPOG_1791	1
baPOG_17910	1
baPOG_17911	1
baPOG_17912	1
baPOG_17913	1
baPOG_17914	1
baPOG_17915	1
baPOG_17916	1
baPOG_17917	1
baPOG_17918	1
baPOG_17919	1
baPOG_17920	1
baPOG_17921	1
baPOG_17922	1
baPOG_17923	1
baPOG_17924	1
baPOG_17925	1
baPOG_17926	1
baPOG_17927	1
baPOG_17928	1
baPOG_17929	1
baPOG_1793	1
baPOG_17930	1
baPOG_17931	1
baPOG_17932	1
baPOG_17933	1
baPOG_17934	1
baPOG_17935	1
baPOG_17936	1
baPOG_17937	1
baPOG_17938	1
baPOG_17939	1
baPOG_1794	1
baPOG_17940	1
baPOG_17941	1
baPOG_17942	1
baPOG_17943	1
baPOG_17944	1
baPOG_17945	1
baPOG_17946	1
baPOG_17947	1
baPOG_17948	1
baPOG_17949	1
baPOG_1795	1
baPOG_17950	1
baPOG_17951	1
baPOG_17952	1
baPOG_17953	1
baPOG_17954	1
baPOG_17955	1
baPOG_17956	1
baPOG_17957	1
baPOG_17958	1
baPOG_17959	1
baPOG_1796	1
baPOG_17960	1
baPOG_17961	1
baPOG_17962	1
baPOG_17963	1
baPOG_17964	1
baPOG_17965	1
baPOG_17966	1
baPOG_17967	1
baPOG_17968	1
baPOG_17969	1
baPOG_1797	1
baPOG_17970	1
baPOG_17971	1
baPOG_17972	1
baPOG_17973	1
baPOG_17974	1
baPOG_17975	1
baPOG_17976	1
baPOG_17977	1
baPOG_17978	1
baPOG_17979	1
baPOG_1798	0.91
baPOG_17980	1
baPOG_17981	1
baPOG_17982	1
baPOG_17983	1
baPOG_17984	1
baPOG_17985	1
baPOG_17986	1
baPOG_17987	1
baPOG_17988	1
baPOG_17989	1
baPOG_1799	0
baPOG_17990	1
baPOG_17991	1
baPOG_17992	1
baPOG_17993	1
baPOG_17994	1
baPOG_17995	1
baPOG_17996	1
baPOG_17997	1
baPOG_17998	1
baPOG_17999	1
baPOG_18	0.89
baPOG_180	0
baPOG_1800	0.14
baPOG_18000	1
baPOG_18001	1
baPOG_18002	1
baPOG_18003	1
baPOG_18004	1
baPOG_18005	1
baPOG_18006	1
baPOG_18007	1
baPOG_18008	1
baPOG_18009	1
baPOG_1801	1
baPOG_18010	1
baPOG_18011	1
baPOG_18012	1
baPOG_18013	1
baPOG_18014	1
baPOG_18015	1
baPOG_18016	1
baPOG_18017	1
baPOG_18018	1
baPOG_18019	1
baPOG_1802	0.73
baPOG_18020	1
baPOG_18021	1
baPOG_18022	1
baPOG_18023	1
baPOG_18024	1
baPOG_18025	1
baPOG_18026	1
baPOG_18027	1
baPOG_18028	1
baPOG_18029	1
baPOG_1803	1
baPOG_18030	1
baPOG_18031	1
baPOG_18032	1
baPOG_18033	1
baPOG_18034	1
baPOG_18035	1
baPOG_18036	1
baPOG_18037	1
baPOG_18038	1
baPOG_18039	1
baPOG_1804	1
baPOG_18040	1
baPOG_18041	1
baPOG_18042	1
baPOG_18043	1
baPOG_18044	1
baPOG_18045	1
baPOG_18046	1
baPOG_18047	1
baPOG_18048	1
baPOG_18049	1
baPOG_1805	0.59
baPOG_18050	0
baPOG_18051	1
baPOG_18052	1
baPOG_18053	1
baPOG_18054	1
baPOG_18055	1
baPOG_18056	1
baPOG_18057	1
baPOG_18058	1
baPOG_18059	1
baPOG_1806	1
baPOG_18060	1
baPOG_18061	1
baPOG_18062	1
baPOG_18063	1
baPOG_18064	1
baPOG_18065	1
baPOG_18066	1
baPOG_18067	1
baPOG_18068	1
baPOG_18069	1
baPOG_1807	0.14
baPOG_18070	1
baPOG_18071	1
baPOG_18072	1
baPOG_18073	1
baPOG_18074	1
baPOG_18075	1
baPOG_18076	1
baPOG_18077	1
baPOG_18078	1
baPOG_18079	1
baPOG_18080	1
baPOG_18081	1
baPOG_18082	1
baPOG_18083	1
baPOG_18084	1
baPOG_18085	1
baPOG_18086	1
baPOG_18087	1
baPOG_18088	1
baPOG_18089	1
baPOG_1809	0.16
baPOG_18090	1
baPOG_18091	1
baPOG_18092	1
baPOG_18093	1
baPOG_18094	1
baPOG_18095	1
baPOG_18096	1
baPOG_18097	1
baPOG_18098	1
baPOG_18099	1
baPOG_1810	1
baPOG_18100	1
baPOG_18101	1
baPOG_18102	1
baPOG_18103	1
baPOG_18104	1
baPOG_18105	1
baPOG_18106	1
baPOG_18107	1
baPOG_18108	0.13
baPOG_1811	1
baPOG_1812	1
baPOG_1813	1
baPOG_1814	0
baPOG_1815	1
baPOG_1816	1
baPOG_1817	0
baPOG_1818	1
baPOG_1819	1
baPOG_182	1
baPOG_1820	0
baPOG_1822	1
baPOG_1823	1
baPOG_1824	1
baPOG_1825	1
baPOG_1826	1
baPOG_1827	0.27
baPOG_1828	1
baPOG_1829	1
baPOG_183	1
baPOG_1830	1
baPOG_1831	1
baPOG_1832	1
baPOG_1833	1
baPOG_1834	1
baPOG_1835	1
baPOG_1836	1
baPOG_1837	1
baPOG_1838	0.52
baPOG_1839	0.78
baPOG_184	1
baPOG_1840	1
baPOG_1841	1
baPOG_1842	1
baPOG_1843	1
baPOG_1844	1
baPOG_1845	1
baPOG_1846	1
baPOG_1847	1
baPOG_1848	1
baPOG_1849	1
baPOG_1850	1
baPOG_1851	1
baPOG_1852	0
baPOG_1853	1
baPOG_1854	1
baPOG_1855	1
baPOG_1856	1
baPOG_1857	1
baPOG_1859	1
baPOG_186	1
baPOG_1860	0.67
baPOG_1861	1
baPOG_1862	1
baPOG_1863	1
baPOG_1864	1
baPOG_1865	1
baPOG_1866	1
baPOG_1867	1
baPOG_1868	1
baPOG_1869	1
baPOG_187	0.2
baPOG_1870	1
baPOG_1871	1
baPOG_1872	1
baPOG_1873	0.27
baPOG_1874	1
baPOG_1875	1
baPOG_1876	1
baPOG_1877	1
baPOG_1878	1
baPOG_1879	1
baPOG_188	0.81
baPOG_1880	1
baPOG_1881	1
baPOG_1882	1
baPOG_1883	1
baPOG_1884	1
baPOG_1885	1
baPOG_1886	1
baPOG_1887	1
baPOG_1888	0
baPOG_1889	1
baPOG_189	1
baPOG_1890	1
baPOG_1891	1
baPOG_1892	1
baPOG_1893	1
baPOG_1894	1
baPOG_1896	1
baPOG_1897	0.08
baPOG_1898	0.33
baPOG_1899	1
baPOG_19	0.5
baPOG_190	1
baPOG_1900	1
baPOG_1901	1
baPOG_1902	0.44
baPOG_1903	1
baPOG_1904	1
baPOG_1905	0.42
baPOG_1906	1
baPOG_1907	1
baPOG_1908	0.88
baPOG_1909	1
baPOG_191	0.77
baPOG_1910	1
baPOG_1911	1
baPOG_1912	0.92
baPOG_1913	1
baPOG_1915	1
baPOG_1916	1
baPOG_1917	1
baPOG_1918	0
baPOG_1919	1
baPOG_192	0.11
baPOG_1920	1
baPOG_1921	0.27
baPOG_1922	1
baPOG_1923	1
baPOG_1924	0.85
baPOG_1925	1
baPOG_1926	0.51
baPOG_1927	0.77
baPOG_1929	1
baPOG_193	1
baPOG_1930	1
baPOG_1931	1
baPOG_1932	1
baPOG_1933	1
baPOG_1935	1
baPOG_1936	1
baPOG_1937	0.37
baPOG_1938	1
baPOG_1939	1
baPOG_194	1
baPOG_1940	1
baPOG_1941	0.2
baPOG_1942	1
baPOG_1943	1
baPOG_1944	1
baPOG_1945	1
baPOG_1946	1
baPOG_1947	1
baPOG_1948	1
baPOG_1950	1
baPOG_1952	1
baPOG_1953	1
baPOG_1954	0
baPOG_1955	1
baPOG_1956	0
baPOG_1957	1
baPOG_1958	1
baPOG_1959	1
baPOG_196	1
baPOG_1960	1
baPOG_1961	1
baPOG_1962	0.38
baPOG_1963	1
baPOG_1964	0.01
baPOG_1965	1
baPOG_1966	1
baPOG_1967	1
baPOG_1968	1
baPOG_1969	1
baPOG_197	1
baPOG_1970	1
baPOG_1971	1
baPOG_1972	1
baPOG_1973	1
baPOG_1974	1
baPOG_1975	1
baPOG_1976	0.43
baPOG_1977	0.51
baPOG_1979	1
baPOG_198	0.58
baPOG_1981	0.68
baPOG_1983	1
baPOG_1984	0
baPOG_1986	1
baPOG_1987	1
baPOG_1988	1
baPOG_1989	1
baPOG_199	1
baPOG_1990	1
baPOG_1991	1
baPOG_1993	1
baPOG_1994	1
baPOG_1996	1
baPOG_1998	1
baPOG_1999	1
baPOG_2	1
baPOG_20	0.68
baPOG_200	1
baPOG_2001	0.03
baPOG_2002	1
baPOG_2003	1
baPOG_2005	1
baPOG_2006	1
baPOG_2007	1
baPOG_2008	1
baPOG_2009	1
baPOG_2010	1
baPOG_2011	0.59
baPOG_2013	1
baPOG_2014	1
baPOG_2015	1
baPOG_2016	1
baPOG_2017	1
baPOG_2018	0.91
baPOG_2019	1
baPOG_202	0.11
baPOG_2020	1
baPOG_2021	0.45
baPOG_2022	1
baPOG_2023	1
baPOG_2025	1
baPOG_2026	0.68
baPOG_2027	0.55
baPOG_2028	1
baPOG_2029	1
baPOG_2030	1
baPOG_2031	1
baPOG_2032	1
baPOG_2033	0.34
baPOG_2034	1
baPOG_2035	1
baPOG_2036	1
baPOG_2037	0.58
baPOG_2038	1
baPOG_2039	0
baPOG_204	0.59
baPOG_2040	1
baPOG_2041	1
baPOG_2042	1
baPOG_2043	0
baPOG_2044	0.07
baPOG_2045	1
baPOG_2046	1
baPOG_2047	1
baPOG_2048	1
baPOG_2049	1
baPOG_205	1
baPOG_2050	1
baPOG_2051	1
baPOG_2052	1
baPOG_2053	1
baPOG_2054	0.49
baPOG_2055	0
baPOG_2056	1
baPOG_2057	1
baPOG_2058	1
baPOG_2059	1
baPOG_206	1
baPOG_2060	0.74
baPOG_2061	1
baPOG_2062	1
baPOG_2063	1
baPOG_2064	1
baPOG_2065	1
baPOG_2066	1
baPOG_2067	0.84
baPOG_2068	0.3
baPOG_2069	0.49
baPOG_207	1
baPOG_2070	1
baPOG_2071	1
baPOG_2072	0.83
baPOG_2073	1
baPOG_2074	1
baPOG_2075	1
baPOG_2076	0.8
baPOG_2077	1
baPOG_2078	1
baPOG_2079	0.53
baPOG_208	1
baPOG_2080	1
baPOG_2081	1
baPOG_2082	0.41
baPOG_2083	0
baPOG_2084	1
baPOG_2085	1
baPOG_2086	1
baPOG_2087	1
baPOG_2088	1
baPOG_2089	1
baPOG_209	1
baPOG_2092	1
baPOG_2093	1
baPOG_2094	1
baPOG_2095	1
baPOG_2096	1
baPOG_2097	1
baPOG_2098	1
baPOG_2099	1
baPOG_21	0.68
baPOG_210	1
baPOG_2100	1
baPOG_2101	1
baPOG_2102	1
baPOG_2103	1
baPOG_2104	1
baPOG_2105	1
baPOG_2107	1
baPOG_2108	1
baPOG_2109	1
baPOG_211	1
baPOG_2110	0
baPOG_2111	0.49
baPOG_2112	1
baPOG_2113	1
baPOG_2114	1
baPOG_2115	1
baPOG_2116	1
baPOG_2117	1
baPOG_2118	1
baPOG_2119	0
baPOG_2120	1
baPOG_2121	1
baPOG_2122	0.87
baPOG_2123	1
baPOG_2124	0
baPOG_2125	1
baPOG_2126	1
baPOG_2127	1
baPOG_2128	1
baPOG_2129	1
baPOG_213	1
baPOG_2130	1
baPOG_2131	1
baPOG_2132	0.49
baPOG_2133	1
baPOG_2134	1
baPOG_2135	1
baPOG_2136	1
baPOG_2137	1
baPOG_2138	1
baPOG_2139	1
baPOG_214	1
baPOG_2140	1
baPOG_2141	1
baPOG_2142	1
baPOG_2143	1
baPOG_2144	1
baPOG_2145	1
baPOG_2146	1
baPOG_2147	0.13
baPOG_2148	1
baPOG_2149	1
baPOG_215	1
baPOG_2150	1
baPOG_2151	0
baPOG_2152	1
baPOG_2153	1
baPOG_2154	1
baPOG_2155	1
baPOG_2156	1
baPOG_2157	1
baPOG_2158	1
baPOG_2159	1
baPOG_216	1
baPOG_2160	1
baPOG_2162	1
baPOG_2163	1
baPOG_2164	1
baPOG_2165	1
baPOG_2166	1
baPOG_2167	1
baPOG_2168	1
baPOG_2169	1
baPOG_217	1
baPOG_2170	1
baPOG_2171	1
baPOG_2172	1
baPOG_2173	0.93
baPOG_2174	1
baPOG_2175	1
baPOG_2176	0.57
baPOG_2177	1
baPOG_2178	1
baPOG_2179	1
baPOG_218	1
baPOG_2180	1
baPOG_2181	1
baPOG_2182	1
baPOG_2183	1
baPOG_2185	1
baPOG_2186	1
baPOG_2188	1
baPOG_2189	1
baPOG_219	1
baPOG_2190	1
baPOG_2191	1
baPOG_2192	1
baPOG_2193	0.72
baPOG_2195	1
baPOG_2196	1
baPOG_2197	1
baPOG_2198	1
baPOG_2199	1
baPOG_22	1
baPOG_220	1
baPOG_2200	1
baPOG_2201	1
baPOG_2202	1
baPOG_2203	0
baPOG_2204	1
baPOG_2205	1
baPOG_2206	1
baPOG_2207	1
baPOG_2208	1
baPOG_2209	1
baPOG_221	0.09
baPOG_2210	1
baPOG_2211	0.68
baPOG_2212	1
baPOG_2214	1
baPOG_2215	1
baPOG_2216	1
baPOG_2217	1
baPOG_2218	1
baPOG_2219	1
baPOG_222	1
baPOG_2220	1
baPOG_2221	1
baPOG_2222	1
baPOG_2223	1
baPOG_2224	1
baPOG_2225	1
baPOG_2226	1
baPOG_2227	1
baPOG_2228	1
baPOG_2229	1
baPOG_223	1
baPOG_2230	1
baPOG_2231	1
baPOG_2232	1
baPOG_2233	1
baPOG_2234	1
baPOG_2235	1
baPOG_2236	1
baPOG_2237	1
baPOG_2238	0.62
baPOG_224	1
baPOG_2240	0.06
baPOG_2241	0.53
baPOG_2242	1
baPOG_2243	1
baPOG_2244	1
baPOG_2245	1
baPOG_2246	0.83
baPOG_2247	1
baPOG_2248	1
baPOG_2249	1
baPOG_225	1
baPOG_2250	1
baPOG_2251	0.49
baPOG_2253	1
baPOG_2254	1
baPOG_2255	1
baPOG_2256	0.24
baPOG_2257	1
baPOG_2258	1
baPOG_2259	1
baPOG_226	1
baPOG_2260	1
baPOG_2261	0
baPOG_2262	0.45
baPOG_2263	1
baPOG_2264	1
baPOG_2266	0.32
baPOG_2267	0
baPOG_2268	0.03
baPOG_2269	1
baPOG_227	1
baPOG_2270	1
baPOG_2271	0.34
baPOG_2272	1
baPOG_2273	1
baPOG_2274	1
baPOG_2275	1
baPOG_2276	1
baPOG_2277	1
baPOG_2278	0.8
baPOG_2279	1
baPOG_228	1
baPOG_2280	1
baPOG_2281	1
baPOG_2282	1
baPOG_2283	0.55
baPOG_2284	0.78
baPOG_2285	1
baPOG_2286	0.05
baPOG_2287	1
baPOG_2288	0.48
baPOG_2289	0.62
baPOG_229	0.95
baPOG_2290	1
baPOG_2291	0
baPOG_2292	1
baPOG_2293	1
baPOG_2295	0.43
baPOG_2296	1
baPOG_2297	1
baPOG_2298	1
baPOG_2299	1
baPOG_2300	1
baPOG_2301	1
baPOG_2302	1
baPOG_2303	1
baPOG_2304	1
baPOG_2305	1
baPOG_2306	1
baPOG_2307	1
baPOG_2308	1
baPOG_2309	0.86
baPOG_231	0.28
baPOG_2310	1
baPOG_2311	1
baPOG_2312	0.26
baPOG_2313	1
baPOG_2314	1
baPOG_2315	1
baPOG_2316	0
baPOG_2317	0.18
baPOG_2318	0
baPOG_2319	0.34
baPOG_232	1
baPOG_2320	0
baPOG_2321	1
baPOG_2322	1
baPOG_2323	1
baPOG_2324	1
baPOG_2325	1
baPOG_2326	1
baPOG_2327	1
baPOG_2328	1
baPOG_2329	1
baPOG_233	1
baPOG_2330	0.61
baPOG_2331	1
baPOG_2332	1
baPOG_2334	0
baPOG_2335	1
baPOG_2336	1
baPOG_2337	1
baPOG_2338	1
baPOG_2339	1
baPOG_234	1
baPOG_2341	1
baPOG_2342	1
baPOG_2343	0.27
baPOG_2344	1
baPOG_2345	1
baPOG_2346	1
baPOG_2347	1
baPOG_2348	1
baPOG_2349	0.81
baPOG_235	0
baPOG_2350	1
baPOG_2351	1
baPOG_2353	1
baPOG_2354	1
baPOG_2355	1
baPOG_2356	0
baPOG_2358	1
baPOG_2359	1
baPOG_236	1
baPOG_2360	1
baPOG_2361	1
baPOG_2362	1
baPOG_2363	1
baPOG_2364	1
baPOG_2365	0.2
baPOG_2366	1
baPOG_2368	0.52
baPOG_2369	0.37
baPOG_237	1
baPOG_2370	0.37
baPOG_2371	1
baPOG_2372	1
baPOG_2373	1
baPOG_2374	1
baPOG_2375	0.53
baPOG_2376	1
baPOG_2377	1
baPOG_2378	1
baPOG_2379	1
baPOG_2380	1
baPOG_2381	1
baPOG_2382	1
baPOG_2383	1
baPOG_2384	1
baPOG_2385	1
baPOG_2386	1
baPOG_2387	1
baPOG_2388	1
baPOG_2389	1
baPOG_239	1
baPOG_2390	1
baPOG_2391	1
baPOG_2392	1
baPOG_2393	1
baPOG_2394	1
baPOG_2395	1
baPOG_2396	1
baPOG_2397	1
baPOG_2399	1
baPOG_24	1
baPOG_240	1
baPOG_2400	0.71
baPOG_2401	0.59
baPOG_2402	1
baPOG_2403	0.2
baPOG_2404	1
baPOG_2405	0
baPOG_2406	1
baPOG_2407	1
baPOG_2408	1
baPOG_2409	1
baPOG_241	0.42
baPOG_2410	0.53
baPOG_2411	1
baPOG_2412	1
baPOG_2413	1
baPOG_2414	1
baPOG_2415	1
baPOG_2416	1
baPOG_2417	1
baPOG_2418	0
baPOG_2419	1
baPOG_242	0.79
baPOG_2420	1
baPOG_2421	0
baPOG_2422	0.32
baPOG_2423	1
baPOG_2424	1
baPOG_2425	1
baPOG_2426	1
baPOG_2427	1
baPOG_2428	1
baPOG_2429	1
baPOG_243	1
baPOG_2430	1
baPOG_2431	0.06
baPOG_2432	0.42
baPOG_2433	1
baPOG_2434	1
baPOG_2435	1
baPOG_2437	1
baPOG_2438	1
baPOG_244	1
baPOG_2440	0.66
baPOG_2441	1
baPOG_2442	1
baPOG_2444	1
baPOG_2445	1
baPOG_2446	0.12
baPOG_2447	1
baPOG_2448	1
baPOG_2449	1
baPOG_245	1
baPOG_2450	1
baPOG_2451	1
baPOG_2452	0.54
baPOG_2453	0.63
baPOG_2454	1
baPOG_2455	1
baPOG_2456	1
baPOG_2457	1
baPOG_2458	0.75
baPOG_2459	0
baPOG_246	1
baPOG_2460	1
baPOG_2462	1
baPOG_2463	1
baPOG_2464	1
baPOG_2465	1
baPOG_2466	1
baPOG_2467	1
baPOG_2468	1
baPOG_2469	1
baPOG_247	1
baPOG_2470	1
baPOG_2471	1
baPOG_2472	1
baPOG_2473	1
baPOG_2474	0.07
baPOG_2475	1
baPOG_2476	1
baPOG_2477	1
baPOG_2478	1
baPOG_2479	1
baPOG_248	0.73
baPOG_2480	1
baPOG_2481	1
baPOG_2482	1
baPOG_2483	1
baPOG_2484	1
baPOG_2485	1
baPOG_2486	1
baPOG_2487	1
baPOG_2488	1
baPOG_2489	1
baPOG_249	1
baPOG_2490	0.04
baPOG_2491	1
baPOG_2492	1
baPOG_2493	1
baPOG_2494	0.61
baPOG_2495	0.33
baPOG_2496	1
baPOG_2497	1
baPOG_2498	1
baPOG_2499	1
baPOG_250	1
baPOG_2500	1
baPOG_2501	1
baPOG_2502	1
baPOG_2503	1
baPOG_2504	1
baPOG_2505	1
baPOG_2506	1
baPOG_2507	0
baPOG_2509	1
baPOG_251	1
baPOG_2510	1
baPOG_2511	1
baPOG_2512	1
baPOG_2513	1
baPOG_2515	1
baPOG_2516	1
baPOG_2517	1
baPOG_2518	1
baPOG_2519	1
baPOG_252	1
baPOG_2520	1
baPOG_2521	0.81
baPOG_2522	1
baPOG_2523	1
baPOG_2524	1
baPOG_2525	1
baPOG_2526	0.86
baPOG_2527	0.78
baPOG_2528	1
baPOG_2529	1
baPOG_253	1
baPOG_2530	1
baPOG_2531	0
baPOG_2532	1
baPOG_2533	1
baPOG_2534	1
baPOG_2535	1
baPOG_2536	1
baPOG_2537	1
baPOG_2538	1
baPOG_2539	1
baPOG_254	1
baPOG_2540	1
baPOG_2541	1
baPOG_2542	1
baPOG_2543	1
baPOG_2544	0.64
baPOG_2545	1
baPOG_2546	1
baPOG_2547	1
baPOG_2548	1
baPOG_2549	1
baPOG_2550	1
baPOG_2551	1
baPOG_2552	1
baPOG_2553	1
baPOG_2554	1
baPOG_2555	0.6
baPOG_2556	1
baPOG_2557	1
baPOG_2558	1
baPOG_256	1
baPOG_2560	1
baPOG_2561	1
baPOG_2562	1
baPOG_2563	1
baPOG_2564	1
baPOG_2565	1
baPOG_2567	1
baPOG_2568	0.67
baPOG_2569	1
baPOG_257	1
baPOG_2571	1
baPOG_2572	1
baPOG_2573	1
baPOG_2574	1
baPOG_2575	1
baPOG_2576	1
baPOG_2577	0
baPOG_2578	1
baPOG_2579	1
baPOG_258	1
baPOG_2580	1
baPOG_2581	1
baPOG_2582	1
baPOG_2583	1
baPOG_2584	1
baPOG_2585	1
baPOG_2586	1
baPOG_2587	1
baPOG_2588	1
baPOG_2589	1
baPOG_259	1
baPOG_2590	1
baPOG_2591	1
baPOG_2592	1
baPOG_2593	1
baPOG_2594	1
baPOG_2595	1
baPOG_2596	1
baPOG_2597	1
baPOG_2598	1
baPOG_2599	1
baPOG_26	0
baPOG_260	1
baPOG_2600	1
baPOG_2601	1
baPOG_2602	0.16
baPOG_2603	0
baPOG_2604	1
baPOG_2605	1
baPOG_2606	1
baPOG_2607	0
baPOG_2608	1
baPOG_2609	1
baPOG_261	1
baPOG_2610	1
baPOG_2611	1
baPOG_2612	1
baPOG_2613	1
baPOG_2614	1
baPOG_2615	1
baPOG_2616	1
baPOG_2617	1
baPOG_2618	1
baPOG_2619	1
baPOG_262	1
baPOG_2620	1
baPOG_2621	0
baPOG_2622	1
baPOG_2623	1
baPOG_2624	1
baPOG_2625	1
baPOG_2626	1
baPOG_2627	1
baPOG_2628	1
baPOG_2629	1
baPOG_2630	1
baPOG_2631	1
baPOG_2632	1
baPOG_2633	0.04
baPOG_2634	1
baPOG_2636	0.3
baPOG_2637	0.27
baPOG_2638	1
baPOG_2639	1
baPOG_264	1
baPOG_2640	0.69
baPOG_2641	1
baPOG_2642	1
baPOG_2643	1
