#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
YP_009219229.1_endo-1,4-beta-xylanase_A_precursor_[Sulfolobus_monocaudavirus_SMV2] -          baPOG_14076          -               0.11   11.6   1.7         1    8.5   0.0   2.7   3   0   0   3   3   3   0 -
YP_008058607.1_HNH_protein_[Halovirus_HRTV-8]                                                         -          baPOG_2751           -            1.7e-12   46.2   0.7   1.7e-12   46.2   0.7   1.1   1   0   0   1   1   1   1 -
YP_008058442.1_HNH_protein_[Halovirus_HCTV-2]                                                         -          baPOG_2751           -            6.1e-10   37.9   7.0   1.3e-09   36.8   7.0   1.6   1   1   0   1   1   1   1 -
AGC34447.1_HNH_endonuclease_[Halovirus_HVTV-1_complete_genome.]                                       -          baPOG_2751           -            3.2e-09   35.5   0.2   4.1e-09   35.2   0.2   1.2   1   0   0   1   1   1   1 -
YP_007378983.1_HNH_endonuclease_[Halovirus_HVTV-1]                                                    -          baPOG_2751           -            3.2e-09   35.5   0.2   4.1e-09   35.2   0.2   1.2   1   0   0   1   1   1   1 -
YP_008059118.1_HNH_protein_[Halovirus_HCTV-5]                                                         -          baPOG_2751           -            7.5e-09   34.3   0.1   9.6e-09   34.0   0.1   1.2   1   0   0   1   1   1   1 -
YP_008059064.1_HNH_protein_[Halovirus_HCTV-5]                                                         -          baPOG_2751           -              1e-07   30.6   4.0     1e-07   30.6   4.0   1.7   1   1   1   2   2   2   1 -
AGC34432.1_HNH_endonuclease_[Halovirus_HVTV-1_complete_genome.]                                       -          baPOG_2751           -            1.6e-07   30.0   0.2   3.6e-07   28.8   0.2   1.5   2   0   0   2   2   2   1 -
YP_007378968.1_HNH_endonuclease_[Halovirus_HVTV-1]                                                    -          baPOG_2751           -            1.6e-07   30.0   0.2   3.6e-07   28.8   0.2   1.5   2   0   0   2   2   2   1 -
YP_008059529.1_HNH_protein_[Halovirus_HRTV-4]                                                         -          baPOG_2751           -            1.3e-06   27.0   4.7   2.7e-06   26.0   4.6   1.4   1   1   0   1   1   1   1 -
YP_008058446.1_hypothetical_protein_HCTV2_84_[Halovirus_HCTV-2]                                       -          baPOG_2751           -            9.4e-06   24.2   0.7   1.4e-05   23.6   0.3   1.4   1   1   0   1   1   1   1 -
AGC34564.1_HNH_domain_endonuclease_[Halovirus_HSTV-1_complete_genome.]                                -          baPOG_2751           -              3e-05   22.6   0.2   3.7e-05   22.3   0.2   1.2   1   0   0   1   1   1   1 -
YP_008083069.1_HNH_domain_endonuclease_[Halovirus_HSTV-1]                                             -          baPOG_2751           -              3e-05   22.6   0.2   3.7e-05   22.3   0.2   1.2   1   0   0   1   1   1   1 -
AAM88731.1_putative_HNH_endonuclease_[Virus_PhiCh1_complete_genome.]                                  -          baPOG_2751           -            5.3e-05   21.7   1.9   5.3e-05   21.7   1.9   1.8   1   1   1   2   2   2   1 -
NP_665975.1_putative_HNH_endonuclease_[Natrialba_phage_PhiCh1]                                        -          baPOG_2751           -            5.3e-05   21.7   1.9   5.3e-05   21.7   1.9   1.8   1   1   1   2   2   2   1 -
YP_008059304.1_hypothetical_protein_HGTV1_128_[Halovirus_HGTV-1]                                      -          baPOG_2751           -            7.9e-05   21.2   1.1   7.9e-05   21.2   1.1   1.1   1   0   0   1   1   1   1 -
YP_008059130.1_HNH_protein_[Halovirus_HCTV-5]                                                         -          baPOG_2751           -             0.0013   17.2  13.3    0.0014   17.1   8.1   2.5   1   1   1   2   2   2   1 -
AAM88771.1_putative_HNH_endonuclease_[Virus_PhiCh1_complete_genome.]                                  -          baPOG_2751           -              0.015   13.7   0.7     0.017   13.6   0.7   1.1   1   0   0   1   1   1   0 -
NP_665918.1_putative_HNH_endonuclease_[Natrialba_phage_PhiCh1]                                        -          baPOG_2751           -              0.015   13.7   0.7     0.017   13.6   0.7   1.1   1   0   0   1   1   1   0 -
AEY69051.1_predicted_MCM2/3/5_family_helicase_[Thermococcus_prieurii_virus_1_complete_genome.]        -          baPOG_2751           -              0.074   11.5   0.1      0.52    8.7   0.3   1.9   2   0   0   2   2   2   0 -
CAI44189.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1_complete_viral_genome]                  -          baPOG_2751           -              0.081   11.3   2.7     0.072   11.5   1.9   1.3   1   1   0   1   1   1   0 -
YP_001542651.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1]                                    -          baPOG_2751           -              0.081   11.3   2.7     0.072   11.5   1.9   1.3   1   1   0   1   1   1   0 -
AFA44814.1_C-terminal_part_of_the_MCM2-like_helicase_[Thermococcus_prieurii_virus_1_complete_genome.] -          baPOG_2751           -              0.087   11.2   0.1      0.62    8.5   0.3   1.9   2   0   0   2   2   2   0 -
YP_005271224.1_unnamed_protein_product_[Thermococcus_prieurii_virus_1]                                -          baPOG_2751           -              0.087   11.2   0.1      0.62    8.5   0.3   1.9   2   0   0   2   2   2   0 -
YP_008059145.1_HNH_protein_[Halovirus_HCTV-5]                                                         -          baPOG_2751           -               0.94    7.9  19.5        42    2.5  19.5   3.1   1   1   0   1   1   1   0 -
AGC34480.1_HNH_domain_endonuclease_[Halovirus_HVTV-1_complete_genome.]                                -          baPOG_2751           -                6.6    5.1  18.5       1.3    7.4   0.0   3.4   2   1   0   2   2   1   0 -
YP_007379016.1_HNH_domain_endonuclease_[Halovirus_HVTV-1]                                             -          baPOG_2751           -                6.6    5.1  18.5       1.3    7.4   0.0   3.4   2   1   0   2   2   1   0 -
YP_008058446.1_hypothetical_protein_HCTV2_84_[Halovirus_HCTV-2] -          baPOG_2079           -                0.1    9.8   0.1      0.14    9.4   0.1   1.1   1   0   0   1   1   1   0 -
YP_008060388.1_hypothetical_protein_HHTV2_79_[Halovirus_HHTV-2] -          baPOG_14839          -              0.021   14.0   0.0     0.023   13.9   0.0   1.0   1   0   0   1   1   1   0 -
YP_008059281.1_LAGLIDADG_endonuclease_[Halovirus_HGTV-1]                                       -          baPOG_3303           -              5e-05   21.6   0.0     7e-05   21.1   0.0   1.2   1   0   0   1   1   1   1 -
CAC93956.1_hypothetical_protein_[Sulfolobus_virus_SIRV-1_complete_viral_genome]                -          baPOG_3303           -              0.047   11.9   0.0      0.05   11.8   0.0   1.0   1   0   0   1   1   1   0 -
CAC94000.1_hypothetical_protein_[Sulfolobus_virus_SIRV-1_complete_viral_genome]                -          baPOG_3303           -              0.047   11.9   0.0      0.05   11.8   0.0   1.0   1   0   0   1   1   1   0 -
CAG38821.1_hypothetical_protein_[Sulfolobus_islandicus_rudivirus_1_variant_XX_complete_genome] -          baPOG_3303           -              0.047   11.9   0.0      0.05   11.8   0.0   1.0   1   0   0   1   1   1   0 -
NP_666589.1_hypothetical_protein_SIRV1gp01_[Sulfolobus_islandicus_rod-shaped_virus_1]          -          baPOG_3303           -              0.047   11.9   0.0      0.05   11.8   0.0   1.0   1   0   0   1   1   1   0 -
NP_666633.1_hypothetical_protein_SIRV1gp45_[Sulfolobus_islandicus_rod-shaped_virus_1]          -          baPOG_3303           -              0.047   11.9   0.0      0.05   11.8   0.0   1.0   1   0   0   1   1   1   0 -
YP_008059181.1_hypothetical_protein_HCTV5_140_[Halovirus_HCTV-5] -          baPOG_2988           -              0.047   11.9   1.0     0.052   11.7   1.0   1.1   1   0   0   1   1   1   0 -
ADF27770.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_2_complete_genome.] -          baPOG_8656           -            0.00042   18.8   0.0   0.00061   18.3   0.0   1.5   1   1   0   1   1   1   1 -
YP_003591106.1_hypothetical_protein_STIV2_B204_[Sulfolobus_turreted_icosahedral_virus_2]   -          baPOG_8656           -            0.00042   18.8   0.0   0.00061   18.3   0.0   1.5   1   1   0   1   1   1   1 -
CAD98961.1_hypothetical_protein_[Acidianus_filamentus_virus_1_complete_genome]             -          baPOG_8656           -              0.025   13.0   0.0     0.038   12.4   0.0   1.2   1   0   0   1   1   1   0 -
YP_003757.1_hypothetical_protein_AFV1_ORF274_[Acidianus_filamentous_virus_1]               -          baPOG_8656           -              0.025   13.0   0.0     0.038   12.4   0.0   1.2   1   0   0   1   1   1   0 -
YP_009230250.1_hypothetical_protein_[Acidianus_rod-shaped_virus_2] -          baPOG_10432          -              0.018   14.3   0.1     0.034   13.4   0.0   1.3   1   1   0   1   1   1   0 -
YP_008059390.1_hypothetical_protein_HGTV1_215_[Halovirus_HGTV-1] -          baPOG_12782          -            3.1e-22   77.8   0.1   2.7e-21   74.7   0.1   2.0   1   1   0   1   1   1   1 -
YP_008058734.1_hypothetical_protein_HHTV1_44_[Halovirus_HHTV-1]  -          baPOG_12782          -            1.8e-05   23.1   0.0   2.3e-05   22.8   0.0   1.1   1   0   0   1   1   1   1 -
YP_008059421.1_hypothetical_protein_HGTV1_246_[Halovirus_HGTV-1] -          baPOG_3970           -               0.49    9.7   9.0      0.55    9.5   0.7   2.9   1   1   2   3   3   3   0 -
CAH04209.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome] -          baPOG_2137           -                8.1    4.9  18.8      0.74    8.4   9.1   3.1   3   1   0   3   3   3   0 -
YP_077219.1_hypothetical_protein_STSV1pORF26_[Sulfolobus_virus_STSV1]                                  -          baPOG_2137           -                8.1    4.9  18.8      0.74    8.4   9.1   3.1   3   1   0   3   3   3   0 -
AAQ13773.1_hypothetical_protein_[His2_virus_complete_genome.]   -          baPOG_9052           -             0.0074   14.7   0.0    0.0095   14.4   0.0   1.3   1   0   0   1   1   1   1 -
YP_529642.1_hypothetical_protein_His2V_gp12_[His2_virus]        -          baPOG_9052           -             0.0074   14.7   0.0    0.0095   14.4   0.0   1.3   1   0   0   1   1   1   1 -
YP_008058625.1_hypothetical_protein_HRTV8_61_[Halovirus_HRTV-8] -          baPOG_9052           -              0.061   11.8   0.0       0.1   11.1   0.0   1.3   1   0   0   1   1   1   0 -
AGC34395.1_hypothetical_protein_[Halovirus_HVTV-1_complete_genome.] -          baPOG_3293           -              0.037   12.1   2.6     0.067   11.2   2.6   1.4   1   0   0   1   1   1   0 -
YP_007378931.1_hypothetical_protein_HVTV1_25_[Halovirus_HVTV-1]     -          baPOG_3293           -              0.037   12.1   2.6     0.067   11.2   2.6   1.4   1   0   0   1   1   1   0 -
AGC34512.1_hypothetical_protein_[Halovirus_HVTV-1_complete_genome.] -          baPOG_3527           -              2e-05   23.0   0.0   2.9e-05   22.5   0.0   1.2   1   0   0   1   1   1   1 -
YP_007379048.1_hypothetical_protein_HVTV1_143_[Halovirus_HVTV-1]    -          baPOG_3527           -              2e-05   23.0   0.0   2.9e-05   22.5   0.0   1.2   1   0   0   1   1   1   1 -
YP_008059380.1_LAGLIDADG_endonuclease_[Halovirus_HGTV-1]            -          baPOG_3527           -            6.4e-05   21.4   0.0   8.6e-05   21.0   0.0   1.1   1   0   0   1   1   1   1 -
AGC34477.1_hypothetical_protein_[Halovirus_HVTV-1_complete_genome.] -          baPOG_8667           -              0.053   12.4   0.1      0.18   10.7   0.0   1.7   1   1   0   1   1   1   0 -
YP_007379013.1_hypothetical_protein_HVTV1_108_[Halovirus_HVTV-1]    -          baPOG_8667           -              0.053   12.4   0.1      0.18   10.7   0.0   1.7   1   1   0   1   1   1   0 -
YP_009197884.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_3] -          baPOG_4783           -               0.06   12.4   4.0      0.14   11.2   4.0   1.7   1   1   0   1   1   1   0 -
CAJ31522.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_3_partial_viral_genome] -          baPOG_8377           -              0.015   14.2   2.9     0.053   12.5   0.3   2.3   1   1   1   2   2   2   0 -
YP_001604374.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_3]                  -          baPOG_8377           -              0.015   14.2   2.9     0.053   12.5   0.3   2.3   1   1   1   2   2   2   0 -
CAJ31646.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_7_partial_viral_genome] -          baPOG_8377           -              0.018   14.0   2.0      0.13   11.2   0.1   2.5   1   1   1   2   2   2   0 -
YP_001604250.1_hypothetical_protein_AFV7_gp26_[Acidianus_filamentous_virus_7]                  -          baPOG_8377           -              0.018   14.0   2.0      0.13   11.2   0.1   2.5   1   1   1   2   2   2   0 -
CAJ31705.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_8_partial_viral_genome] -          baPOG_8377           -               0.02   13.8   1.3      0.27   10.2   0.1   2.6   1   1   2   3   3   3   0 -
YP_001604309.1_hypothetical_protein_AFV8_gp28_[Acidianus_filamentous_virus_8]                  -          baPOG_8377           -               0.02   13.8   1.3      0.27   10.2   0.1   2.6   1   1   2   3   3   3   0 -
CAJ31587.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_6_partial_viral_genome] -          baPOG_8377           -              0.027   13.4   3.0     0.051   12.5   0.3   2.2   1   1   1   2   2   2   0 -
YP_001604191.1_hypothetical_protein_AFV6_gp33_[Acidianus_filamentous_virus_6]                  -          baPOG_8377           -              0.027   13.4   3.0     0.051   12.5   0.3   2.2   1   1   1   2   2   2   0 -
CAG25634.1_hypothetical_protein_[Pyrobaculum_spherical_virus_complete_genome] -          baPOG_4064           -              0.084   11.4   0.0      0.12   10.9   0.0   1.2   1   0   0   1   1   1   0 -
YP_015536.1_hypothetical_protein_PyrSV_gp15_[Pyrobaculum_spherical_virus]     -          baPOG_4064           -              0.084   11.4   0.0      0.12   10.9   0.0   1.2   1   0   0   1   1   1   0 -
YP_008059647.1_hypothetical_protein_DNAM5_86_[Halovirus_HCTV-1]        -          baPOG_16382          -              0.037   12.3   0.4     0.043   12.0   0.4   1.1   1   0   0   1   1   1   0 -
AGC34461.1_HNH_domain_endonuclease_[Halovirus_HVTV-1_complete_genome.] -          baPOG_16382          -              0.083   11.1   0.4       0.1   10.8   0.4   1.1   1   0   0   1   1   1   0 -
YP_007378997.1_HNH_domain_endonuclease_[Halovirus_HVTV-1]              -          baPOG_16382          -              0.083   11.1   0.4       0.1   10.8   0.4   1.1   1   0   0   1   1   1   0 -
YP_008058490.1_hypothetical_protein_HRTV5_43_[Halovirus_HRTV-5] -          baPOG_12297          -              0.027   13.4   0.3      0.42    9.6   0.0   2.1   1   1   1   2   2   2   0 -
AFU91997.1_hypothetical_protein_[Sulfolobus_virus_STSV2_complete_genome.] -          baPOG_8181           -              0.077   12.1   1.2      0.18   10.8   1.2   1.7   1   0   0   1   1   1   0 -
YP_007348262.1_hypothetical_protein_STSV2_18_[Sulfolobus_virus_STSV2]     -          baPOG_8181           -              0.077   12.1   1.2      0.18   10.8   1.2   1.7   1   0   0   1   1   1   0 -
YP_008058414.1_hypothetical_protein_HCTV2_52_[Halovirus_HCTV-2] -          baPOG_2001           -              0.024   13.1   1.3     0.028   12.9   1.3   1.0   1   0   0   1   1   1   0 -
AIA83250.1_phage_capsid_protein_[Podovirus_Lau218_strain_TahiMoana_complete_genome.] -          baPOG_744            -            6.3e-15   53.9   0.0   1.3e-14   52.9   0.0   1.3   1   1   0   1   1   1   1 -
CAD98947.1_hypothetical_protein_[Acidianus_filamentus_virus_1_complete_genome] -          baPOG_8307           -             0.0077   14.9   0.1     0.011   14.4   0.1   1.2   1   0   0   1   1   1   1 -
YP_003743.1_hypothetical_protein_AFV1_ORF65_[Acidianus_filamentous_virus_1]    -          baPOG_8307           -             0.0077   14.9   0.1     0.011   14.4   0.1   1.2   1   0   0   1   1   1   1 -
AAG39949.1_unknown_[Methanothermobacter_wolfeii_prophage_psiM100_complete_genome;_flanked_by_Methanothermobacter_wolfeii_MTW1216_(mtw1216)_and_MTW1215_(mtw1215)_genes_complete_cds.] -          baPOG_4761           -              0.026   12.6   2.8     0.031   12.4   2.8   1.1   1   0   0   1   1   1   0 -
NP_046959.1_hypothetical_protein_psiM2p05_[Methanobacterium_phage_psiM2]                                                                                                              -          baPOG_4761           -              0.026   12.6   2.8     0.031   12.4   2.8   1.1   1   0   0   1   1   1   0 -
NP_071810.1_unknown_[Methanothermobacter_phage_psiM100]                                                                                                                               -          baPOG_4761           -              0.026   12.6   2.8     0.031   12.4   2.8   1.1   1   0   0   1   1   1   0 -
CAI59864.1_hypothetical_protein_[Acidianus_two-tailed_virus_complete_viral_genome] -          baPOG_6445           -               0.91    8.7   9.4     0.073   12.2   3.8   1.8   1   1   1   2   2   2   0 -
YP_319869.1_hypothetical_protein_ATV_gp38_[Acidianus_two-tailed_virus]             -          baPOG_6445           -               0.91    8.7   9.4     0.073   12.2   3.8   1.8   1   1   1   2   2   2   0 -
ADJ54260.1_hypothetical_protein_[Hyperthermophilic_Archaeal_Virus_1_complete_genome.] -          baPOG_3401           -              0.057   12.0   0.0     0.074   11.7   0.0   1.1   1   0   0   1   1   1   0 -
YP_003773435.1_hypothetical_protein_HAV1_gp37_[Hyperthermophilic_Archaeal_Virus_1]    -          baPOG_3401           -              0.057   12.0   0.0     0.074   11.7   0.0   1.1   1   0   0   1   1   1   0 -
CAG38826.1_hypothetical_protein_[Sulfolobus_islandicus_rudivirus_1_variant_XX_complete_genome] -          baPOG_1488           -               0.06   12.4   3.7       0.1   11.7   3.7   1.4   1   0   0   1   1   1   0 -
CAC93961.1_hypothetical_protein_[Sulfolobus_virus_SIRV-1_complete_viral_genome]                -          baPOG_1488           -               0.15   11.2   3.5      0.26   10.4   3.5   1.4   1   0   0   1   1   1   0 -
NP_666594.1_hypothetical_protein_SIRV1gp06_[Sulfolobus_islandicus_rod-shaped_virus_1]          -          baPOG_1488           -               0.15   11.2   3.5      0.26   10.4   3.5   1.4   1   0   0   1   1   1   0 -
CAI44183.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1_complete_viral_genome]       -          baPOG_8774           -            1.3e-05   21.7   1.7   1.9e-05   21.2   1.7   1.1   1   0   0   1   1   1   1 -
YP_001542645.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1]                         -          baPOG_8774           -            1.3e-05   21.7   1.7   1.9e-05   21.2   1.7   1.1   1   0   0   1   1   1   1 -
YP_009094251.1_hypothetical_protein_[Stygiolobus_rod-shaped_virus]                         -          baPOG_8774           -            0.00018   17.9   0.0   0.00026   17.5   0.0   1.1   1   0   0   1   1   1   1 -
YP_009230227.1_hypothetical_protein_[Acidianus_rod-shaped_virus_2]                         -          baPOG_8774           -             0.0017   14.7   5.2    0.0021   14.4   5.2   1.0   1   0   0   1   1   1   1 -
YP_009362766.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_11]            -          baPOG_8774           -             0.0024   14.2   1.7    0.0034   13.7   1.7   1.1   1   0   0   1   1   1   1 -
YP_009362953.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_4]             -          baPOG_8774           -             0.0024   14.2   1.8    0.0036   13.7   1.8   1.1   1   0   0   1   1   1   1 -
YP_009362817.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_10]            -          baPOG_8774           -             0.0025   14.2   0.8    0.0036   13.7   0.8   1.1   1   0   0   1   1   1   1 -
YP_009362536.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_7]             -          baPOG_8774           -              0.003   13.9   1.8    0.0044   13.4   1.8   1.1   1   0   0   1   1   1   1 -
YP_009362648.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_5]             -          baPOG_8774           -              0.003   13.9   1.8    0.0044   13.4   1.8   1.1   1   0   0   1   1   1   1 -
YP_009362899.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_6]             -          baPOG_8774           -              0.003   13.9   1.8    0.0044   13.4   1.8   1.1   1   0   0   1   1   1   1 -
AGC34570.1_hypothetical_protein_[Halovirus_HSTV-1_complete_genome.]                        -          baPOG_8774           -             0.0047   13.3   0.7    0.0062   12.9   0.7   1.1   1   0   0   1   1   1   1 -
YP_008083075.1_hypothetical_protein_HSTV1_25_[Halovirus_HSTV-1]                            -          baPOG_8774           -             0.0047   13.3   0.7    0.0062   12.9   0.7   1.1   1   0   0   1   1   1   1 -
YP_009362715.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_8]             -          baPOG_8774           -             0.0089   12.4   2.1     0.013   11.9   2.1   1.1   1   0   0   1   1   1   1 -
YP_009362592.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_9]             -          baPOG_8774           -             0.0089   12.4   2.1     0.013   11.9   2.1   1.1   1   0   0   1   1   1   1 -
YP_009230237.1_hypothetical_protein_[Acidianus_rod-shaped_virus_2]                         -          baPOG_8774           -              0.016   11.5   0.6     0.026   10.8   0.6   1.2   1   0   0   1   1   1   0 -
AFV51244.1_structural_protein_[Sulfolobales_Mexican_rudivirus_1_complete_genome.]          -          baPOG_8774           -              0.054    9.7   0.2      0.08    9.2   0.2   1.2   1   0   0   1   1   1   0 -
YP_006990095.1_structural_protein_[Sulfolobales_Mexican_rudivirus_1]                       -          baPOG_8774           -              0.054    9.7   0.2      0.08    9.2   0.2   1.2   1   0   0   1   1   1   0 -
ADF27746.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_2_complete_genome.] -          baPOG_8774           -                  2    4.5   4.5       2.3    4.3   4.5   1.0   1   0   0   1   1   1   0 -
YP_003591077.1_hypothetical_protein_STIV2_C141_[Sulfolobus_turreted_icosahedral_virus_2]   -          baPOG_8774           -                  2    4.5   4.5       2.3    4.3   4.5   1.0   1   0   0   1   1   1   0 -
AGC34589.1_hypothetical_protein_[Halovirus_HSTV-1_complete_genome.]                        -          baPOG_8774           -                2.3    4.4   6.1       2.5    4.2   4.8   1.4   1   1   1   2   2   2   0 -
YP_008083094.1_hypothetical_protein_HSTV1_44_[Halovirus_HSTV-1]                            -          baPOG_8774           -                2.3    4.4   6.1       2.5    4.2   4.8   1.4   1   1   1   2   2   2   0 -
ABP73434.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_complete_genome.]           -          baPOG_8774           -                  9    2.4   6.2      0.88    5.7   1.0   1.7   1   1   1   2   2   2   0 -
YP_001210348.1_hypothetical_protein_ABV_gp44_[Acidianus_bottle-shaped_virus]               -          baPOG_8774           -                  9    2.4   6.2      0.88    5.7   1.0   1.7   1   1   1   2   2   2   0 -
NP_046984.1_hypothetical_protein_psiM2p30_[Methanobacterium_phage_psiM2] -          baPOG_2354           -             0.0069   14.9   0.6     0.025   13.1   0.5   1.9   2   0   0   2   2   2   1 -
YP_008059297.1_hypothetical_protein_HGTV1_121_[Halovirus_HGTV-1] -          baPOG_3317           -               0.05   12.6   0.1     0.064   12.2   0.1   1.2   1   0   0   1   1   1   0 -
YP_009197931.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_3] -          baPOG_17610          -              0.058   12.1   1.9     0.061   12.1   1.9   1.1   1   0   0   1   1   1   0 -
YP_008059392.1_RNA_ligase_[Halovirus_HGTV-1] -          baPOG_8058           -              0.022   12.1   0.1     0.031   11.6   0.1   1.1   1   0   0   1   1   1   0 -
YP_009218519.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV4] -          baPOG_2122           -              0.029   12.5   1.4     0.034   12.3   1.4   1.1   1   0   0   1   1   1   0 -
AIA83215.1_N6_adenine-specific_DNA_methyltransferase_N12_class_[Podovirus_Lau218_strain_TahiMoana_complete_genome.] -          baPOG_7919           -            0.00016   20.1   1.2    0.0012   17.4   1.2   2.2   1   1   0   1   1   1   1 -
AIA83232.1_putative_phage_protein_[Podovirus_Lau218_strain_TahiMoana_complete_genome.]                              -          baPOG_7919           -            0.00023   19.6   0.0   0.00043   18.8   0.0   1.3   1   1   1   2   2   2   1 -
YP_008058636.1_DNA_polymerase_II_small_subunit_[Halovirus_HRTV-8]    -          baPOG_226            -             0.0006   17.5   0.8    0.0006   17.5   0.8   1.8   2   1   0   2   2   2   1 -
CAL92465.1_hypothetical_protein_[Archaeal_BJ1_virus_complete_genome] -          baPOG_226            -             0.0015   16.2   3.3     0.011   13.3   0.4   2.7   3   0   0   3   3   3   1 -
YP_919070.1_hypothetical_protein_BJ1_gp43_[Archaeal_BJ1_virus]       -          baPOG_226            -             0.0015   16.2   3.3     0.011   13.3   0.4   2.7   3   0   0   3   3   3   1 -
AAL54960.1_YonJ-like_protein_[Halorubrum_phage_HF2_complete_genome.] -          baPOG_226            -             0.0018   15.9   0.7    0.0035   15.0   0.1   1.7   2   0   0   2   2   2   1 -
AAO61337.1_similar_to_YonJ_[Halovirus_HF1_complete_genome.]          -          baPOG_226            -             0.0018   15.9   0.7    0.0035   15.0   0.1   1.7   2   0   0   2   2   2   1 -
NP_542538.1_YonJ-like_protein_[Halorubrum_phage_HF2]                 -          baPOG_226            -             0.0018   15.9   0.7    0.0035   15.0   0.1   1.7   2   0   0   2   2   2   1 -
NP_861626.1_similar_to_YonJ_[Halovirus_HF1]                          -          baPOG_226            -             0.0018   15.9   0.7    0.0035   15.0   0.1   1.7   2   0   0   2   2   2   1 -
YP_008059596.1_DNA_polymerase_II_small_subunit_[Halovirus_HCTV-1]    -          baPOG_226            -             0.0033   15.0   0.1    0.0063   14.1   0.1   1.4   1   0   0   1   1   1   1 -
AGC34330.1_hypothetical_protein_[Halovirus_HSTV-2_complete_genome.]  -          baPOG_226            -             0.0059   14.2   0.0    0.0092   13.6   0.0   1.2   1   0   0   1   1   1   1 -
YP_007379140.1_hypothetical_protein_HSTV2_61_[Halovirus_HSTV-2]      -          baPOG_226            -             0.0059   14.2   0.0    0.0092   13.6   0.0   1.2   1   0   0   1   1   1   1 -
YP_008060044.1_DNA_polymerase_II_small_subunit_[Halovirus_HRTV-7]    -          baPOG_226            -             0.0081   13.8   0.0     0.013   13.1   0.0   1.2   1   0   0   1   1   1   1 -
YP_008059077.1_DNA_polymerase_II_small_subunit_[Halovirus_HCTV-5]    -          baPOG_226            -              0.091   10.3   5.9      0.24    8.9   5.9   1.7   1   1   0   1   1   1   0 -
CAL69589.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_3_partial_viral_genome] -          baPOG_8498           -               0.04   12.7   0.0      0.15   10.8   0.0   1.8   2   0   0   2   2   2   0 -
YP_001604409.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_3]                  -          baPOG_8498           -               0.04   12.7   0.0      0.15   10.8   0.0   1.8   2   0   0   2   2   2   0 -
AFV51260.1_hypothetical_protein_[Sulfolobales_Mexican_rudivirus_1_complete_genome.] -          baPOG_9077           -              0.049   12.9   0.0     0.066   12.5   0.0   1.3   1   0   0   1   1   1   0 -
YP_006990111.1_hypothetical_protein_[Sulfolobales_Mexican_rudivirus_1]              -          baPOG_9077           -              0.049   12.9   0.0     0.066   12.5   0.0   1.3   1   0   0   1   1   1   0 -
YP_009230227.1_hypothetical_protein_[Acidianus_rod-shaped_virus_2]        -          baPOG_2385           -             0.0047   14.5   3.1    0.0058   14.2   3.1   1.1   1   0   0   1   1   1   1 -
AFU92004.1_hypothetical_protein_[Sulfolobus_virus_STSV2_complete_genome.] -          baPOG_2385           -                6.6    4.1  10.8       2.2    5.7   8.1   1.4   2   0   0   2   2   2   0 -
YP_007348269.1_hypothetical_protein_STSV2_25_[Sulfolobus_virus_STSV2]     -          baPOG_2385           -                6.6    4.1  10.8       2.2    5.7   8.1   1.4   2   0   0   2   2   2   0 -
AGC34593.1_cytosine_methyltransferase_[Halovirus_HSTV-1_complete_genome.] -          baPOG_1772           -            1.5e-23   82.4   0.0   1.6e-23   82.3   0.0   1.0   1   0   0   1   1   1   1 -
YP_008083098.1_cytosine_methyltransferase_[Halovirus_HSTV-1]              -          baPOG_1772           -            1.5e-23   82.4   0.0   1.6e-23   82.3   0.0   1.0   1   0   0   1   1   1   1 -
