#                                                                                                                                                 --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                          accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                  ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
AFU92045.1_IS605_ORFB_family_protein_[Sulfolobus_virus_STSV2_complete_genome.]        -          arVOG_323            -            2.2e-07   28.9   1.7   2.2e-07   28.9   1.7   1.9   2   0   0   2   2   2   1 -
YP_007348310.1_IS605_ORFB_family_protein_[Sulfolobus_virus_STSV2]                     -          arVOG_323            -            2.2e-07   28.9   1.7   2.2e-07   28.9   1.7   1.9   2   0   0   2   2   2   1 -
CAC93959.1_hypothetical_protein_[Sulfolobus_virus_SIRV-1_complete_viral_genome]                -          arVOG_688            -            3.4e-51  170.3   6.8   3.7e-51  170.2   6.8   1.0   1   0   0   1   1   1   1 -
CAG38824.1_hypothetical_protein_[Sulfolobus_islandicus_rudivirus_1_variant_XX_complete_genome] -          arVOG_688            -            3.4e-51  170.3   6.8   3.7e-51  170.2   6.8   1.0   1   0   0   1   1   1   1 -
NP_666592.1_hypothetical_protein_SIRV1gp04_[Sulfolobus_islandicus_rod-shaped_virus_1]          -          arVOG_688            -            3.4e-51  170.3   6.8   3.7e-51  170.2   6.8   1.0   1   0   0   1   1   1   1 -
CAC87286.1_hypothetical_protein_[Sulfolobus_virus_SIRV-2_genomic_DNA]                          -          arVOG_688            -            9.1e-42  140.1   3.8   9.9e-42  140.0   3.8   1.0   1   0   0   1   1   1   1 -
NP_666545.1_hypothetical_protein_SIRV2gp11_[Sulfolobus_islandicus_rod-shaped_virus_2]          -          arVOG_688            -            9.1e-42  140.1   3.8   9.9e-42  140.0   3.8   1.0   1   0   0   1   1   1   1 -
AFD04008.1_ORF9_[Halorubrum_pleomorphic_virus_3_complete_genome.]                     -          arVOG_80             -           5.3e-267  885.6   0.0    6e-267  885.4   0.0   1.0   1   0   0   1   1   1   1 -
YP_005454281.1_ORF9_[Halorubrum_pleomorphic_virus_3]                                  -          arVOG_80             -           5.3e-267  885.6   0.0    6e-267  885.4   0.0   1.0   1   0   0   1   1   1   1 -
AFD04035.1_ORF14_[Halogeometricum_pleomorphic_virus_1_complete_genome.]               -          arVOG_80             -           1.1e-264  878.0   0.0  1.2e-264  877.8   0.0   1.0   1   0   0   1   1   1   1 -
YP_005454308.1_ORF14_[Halogeometricum_pleomorphic_virus_1]                            -          arVOG_80             -           1.1e-264  878.0   0.0  1.2e-264  877.8   0.0   1.0   1   0   0   1   1   1   1 -
ABN58488.1_winged_helix_[Pyrococcus_abyssi_virus_1_complete_genome.]                  -          arVOG_80             -           1.2e-249  828.3   6.5  1.3e-249  828.2   6.5   1.0   1   0   0   1   1   1   1 -
ADJ54268.1_hypothetical_protein_[Hyperthermophilic_Archaeal_Virus_2_complete_genome.] -          arVOG_80             -            8.2e-43  145.8   0.6   1.4e-26   92.2   0.0   3.0   1   1   2   3   3   3   3 -
YP_003773388.1_hypothetical_protein_HAV2_gp05_[Hyperthermophilic_Archaeal_Virus_2]    -          arVOG_80             -            8.2e-43  145.8   0.6   1.4e-26   92.2   0.0   3.0   1   1   2   3   3   3   3 -
AAL54930.1_hypothetical_protein_[Halorubrum_phage_HF2_complete_genome.]               -          arVOG_80             -            1.7e-15   55.6   0.1   1.8e-15   55.6   0.1   1.0   1   0   0   1   1   1   1 -
AAO61307.1_hypothetical_protein_[Halovirus_HF1_complete_genome.]                      -          arVOG_80             -            1.7e-15   55.6   0.1   1.8e-15   55.6   0.1   1.0   1   0   0   1   1   1   1 -
NP_542504.1_hypothetical_protein_HF2p010_[Halorubrum_phage_HF2]                       -          arVOG_80             -            1.7e-15   55.6   0.1   1.8e-15   55.6   0.1   1.0   1   0   0   1   1   1   1 -
NP_861596.1_hypothetical_protein_HalHV1gp008_[Halovirus_HF1]                          -          arVOG_80             -            1.7e-15   55.6   0.1   1.8e-15   55.6   0.1   1.0   1   0   0   1   1   1   1 -
YP_008058556.1_hypothetical_protein_HRTV5_112_[Halovirus_HRTV-5]                      -          arVOG_80             -            1.9e-10   39.0   0.1   1.9e-10   39.0   0.1   1.0   1   0   0   1   1   1   1 -
YP_008058682.1_hypothetical_protein_HRTV8_120_[Halovirus_HRTV-8]                      -          arVOG_80             -            6.4e-08   30.6   0.1   6.6e-08   30.6   0.1   1.0   1   0   0   1   1   1   1 -
YP_008059713.1_hypothetical_protein_DNAM5_152_[Halovirus_HCTV-1]                      -          arVOG_80             -              0.027   12.1   0.2     0.028   12.0   0.2   1.0   1   0   0   1   1   1   0 -
YP_008060073.1_hypothetical_protein_HRTV7_90_[Halovirus_HRTV-7]     -          arVOG_517            -            7.6e-62  204.7   0.9   8.4e-62  204.5   0.9   1.0   1   0   0   1   1   1   1 -
AGC34356.1_hypothetical_protein_[Halovirus_HSTV-2_complete_genome.] -          arVOG_517            -            4.4e-61  202.2   0.8   4.8e-61  202.1   0.8   1.0   1   0   0   1   1   1   1 -
YP_007379167.1_hypothetical_protein_HSTV2_89_[Halovirus_HSTV-2]     -          arVOG_517            -            4.4e-61  202.2   0.8   4.8e-61  202.1   0.8   1.0   1   0   0   1   1   1   1 -
YP_008059540.1_hypothetical_protein_HRTV4_51_[Halovirus_HRTV-4]     -          arVOG_517            -            2.7e-11   42.6   0.9   6.5e-07   28.5   0.1   2.1   1   1   1   2   2   2   2 -
AFU92004.1_hypothetical_protein_[Sulfolobus_virus_STSV2_complete_genome.]                                                                                                             -          arVOG_240            -           3.8e-105  349.1  14.3  4.8e-105  348.8  14.3   1.1   1   0   0   1   1   1   1 -
YP_007348269.1_hypothetical_protein_STSV2_25_[Sulfolobus_virus_STSV2]                                                                                                                 -          arVOG_240            -           3.8e-105  349.1  14.3  4.8e-105  348.8  14.3   1.1   1   0   0   1   1   1   1 -
AAG39975.1_unknown_[Methanothermobacter_wolfeii_prophage_psiM100_complete_genome;_flanked_by_Methanothermobacter_wolfeii_MTW1216_(mtw1216)_and_MTW1215_(mtw1215)_genes_complete_cds.] -          arVOG_240            -            5.8e-97  322.4   0.0   6.5e-97  322.2   0.0   1.0   1   0   0   1   1   1   1 -
NP_071836.1_unknown_[Methanothermobacter_phage_psiM100]                                                                                                                               -          arVOG_240            -            5.8e-97  322.4   0.0   6.5e-97  322.2   0.0   1.0   1   0   0   1   1   1   1 -
CAH04209.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome]                                                                                -          arVOG_240            -              6e-75  250.4  13.6   7.2e-75  250.1  13.6   1.1   1   0   0   1   1   1   1 -
YP_077219.1_hypothetical_protein_STSV1pORF26_[Sulfolobus_virus_STSV1]                                                                                                                 -          arVOG_240            -              6e-75  250.4  13.6   7.2e-75  250.1  13.6   1.1   1   0   0   1   1   1   1 -
YP_009362605.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_9]                                                                                                        -          arVOG_240            -            2.2e-42  143.9  17.0   6.3e-42  142.4  16.1   1.9   1   1   1   2   2   2   1 -
YP_009362730.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_8]                                                                                                        -          arVOG_240            -            2.1e-41  140.7  17.4   5.9e-41  139.2  16.5   1.9   1   1   1   2   2   2   1 -
YP_009362662.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_5]                                                                                                        -          arVOG_240            -            8.8e-40  135.4  10.6   8.8e-40  135.4  10.6   1.7   1   1   1   2   2   2   1 -
YP_009362780.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_11]                                                                                                       -          arVOG_240            -            8.8e-40  135.4  10.6   8.8e-40  135.4  10.6   1.7   1   1   1   2   2   2   1 -
YP_009362913.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_6]                                                                                                        -          arVOG_240            -            8.8e-40  135.4  10.6   8.8e-40  135.4  10.6   1.7   1   1   1   2   2   2   1 -
YP_009362968.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_4]                                                                                                        -          arVOG_240            -            8.8e-40  135.4  10.6   8.8e-40  135.4  10.6   1.7   1   1   1   2   2   2   1 -
YP_009362560.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_9]                                                                                                        -          arVOG_240            -            4.9e-39  133.0  14.1   8.3e-39  132.2  14.1   1.4   1   1   0   1   1   1   1 -
YP_009362683.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_8]                                                                                                        -          arVOG_240            -            4.9e-39  133.0  14.1   8.3e-39  132.2  14.1   1.4   1   1   0   1   1   1   1 -
NP_046982.1_hypothetical_protein_psiM2p28_[Methanobacterium_phage_psiM2]                                                                                                              -          arVOG_240            -            1.1e-13   50.1   0.0   5.6e-10   38.0   0.0   2.3   2   0   0   2   2   2   2 -
AAU25985.1_hypothetical_protein_[Thermoproteus_tenax_spherical_virus_1_complete_genome.]                                                                                              -          arVOG_240            -              2e-05   23.1   0.2    0.0025   16.2   0.0   2.4   1   1   1   2   2   2   2 -
YP_164376.1_hypothetical_protein_TTSV1_gp35_[Thermoproteus_tenax_spherical_virus_1]                                                                                                   -          arVOG_240            -              2e-05   23.1   0.2    0.0025   16.2   0.0   2.4   1   1   1   2   2   2   2 -
YP_009362513.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_7]                                                                                                        -          arVOG_240            -            0.00015   20.2   0.2   0.00016   20.1   0.2   1.0   1   0   0   1   1   1   1 -
YP_009362624.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_5]                                                                                                        -          arVOG_240            -            0.00015   20.2   0.2   0.00016   20.1   0.2   1.0   1   0   0   1   1   1   1 -
YP_009362876.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_6]                                                                                                        -          arVOG_240            -            0.00015   20.2   0.2   0.00016   20.1   0.2   1.0   1   0   0   1   1   1   1 -
YP_009362746.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_11]                                                                                                       -          arVOG_240            -             0.0025   16.2   0.3    0.0027   16.1   0.3   1.0   1   0   0   1   1   1   1 -
YP_009362932.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_4]                                                                                                        -          arVOG_240            -             0.0025   16.2   0.3    0.0027   16.1   0.3   1.0   1   0   0   1   1   1   1 -
YP_009219265.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV2]                                                                                                                  -          arVOG_240            -             0.0031   15.9   0.0    0.0036   15.7   0.0   1.0   1   0   0   1   1   1   1 -
YP_009362571.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_9]                                                                                                        -          arVOG_240            -              0.036   12.4   0.1     0.039   12.3   0.1   1.0   1   0   0   1   1   1   0 -
YP_009362694.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_8]                                                                                                        -          arVOG_240            -              0.036   12.4   0.1     0.039   12.3   0.1   1.0   1   0   0   1   1   1   0 -
YP_008058412.1_hypothetical_protein_HCTV2_50_[Halovirus_HCTV-2]                      -          arVOG_399            -            5.6e-74  245.6   0.0   6.3e-74  245.4   0.0   1.0   1   0   0   1   1   1   1 -
YP_009216730.1_hypothetical_protein_[Sulfolobales_Virus_YNP2]                        -          arVOG_399            -            3.2e-68  226.9   0.0   3.6e-68  226.8   0.0   1.0   1   0   0   1   1   1   1 -
YP_008060365.1_hypothetical_protein_HHTV2_56_[Halovirus_HHTV-2]                      -          arVOG_399            -            3.5e-47  158.6   0.2   1.8e-46  156.3   0.2   1.8   1   1   0   1   1   1   1 -
YP_009219928.1_hypothetical_protein_[Sulfolobales_virus_YNP1]                        -          arVOG_399            -            4.8e-43  145.2   0.0   5.3e-43  145.1   0.0   1.0   1   0   0   1   1   1   1 -
CAI44156.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1_complete_viral_genome] -          arVOG_399            -             0.0096   14.5   0.9      0.17   10.4   0.9   2.0   1   1   0   1   1   1   1 -
CAI44196.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1_complete_viral_genome] -          arVOG_399            -             0.0096   14.5   0.9      0.17   10.4   0.9   2.0   1   1   0   1   1   1   1 -
YP_001542618.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1]                   -          arVOG_399            -             0.0096   14.5   0.9      0.17   10.4   0.9   2.0   1   1   0   1   1   1   1 -
YP_001542658.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1]                   -          arVOG_399            -             0.0096   14.5   0.9      0.17   10.4   0.9   2.0   1   1   0   1   1   1   1 -
CCG27842.1_hypothetical_putative_RHH_DNA-binding_protein_[Aeropyrum_coil-shaped_virus_complete_genome] -          arVOG_164            -             3e-112  373.0   2.5  3.4e-112  372.8   2.5   1.0   1   0   0   1   1   1   1 -
CAL92484.1_hypothetical_protein_[Archaeal_BJ1_virus_complete_genome]                                   -          arVOG_164            -             4e-109  362.7   0.0  4.8e-109  362.5   0.0   1.1   1   0   0   1   1   1   1 -
YP_919089.1_hypothetical_protein_BJ1_gp62_[Archaeal_BJ1_virus]                                         -          arVOG_164            -             4e-109  362.7   0.0  4.8e-109  362.5   0.0   1.1   1   0   0   1   1   1   1 -
YP_008058425.1_hypothetical_protein_HCTV2_63_[Halovirus_HCTV-2]                                        -          arVOG_164            -            8.2e-96  319.1   0.0   9.2e-96  318.9   0.0   1.0   1   0   0   1   1   1   1 -
AAL27729.1_hypothetical_protein_[Sulfolobus_islandicus_filamentous_virus_partial_genome.]              -          arVOG_164            -            2.9e-13   48.6   7.9   2.1e-07   29.4   1.9   2.2   1   1   1   2   2   2   2 -
NP_445683.1_hypothetical_protein_SIFV0018_[Sulfolobus_islandicus_filamentous_virus]                    -          arVOG_164            -            2.9e-13   48.6   7.9   2.1e-07   29.4   1.9   2.2   1   1   1   2   2   2   2 -
AAL27726.1_hypothetical_protein_[Sulfolobus_islandicus_filamentous_virus_partial_genome.]              -          arVOG_164            -            1.8e-12   46.0   2.1   1.2e-06   26.9   1.2   2.1   1   1   1   2   2   2   2 -
NP_445680.1_hypothetical_protein_SIFV0015_[Sulfolobus_islandicus_filamentous_virus]                    -          arVOG_164            -            1.8e-12   46.0   2.1   1.2e-06   26.9   1.2   2.1   1   1   1   2   2   2   2 -
AAL27731.1_hypothetical_protein_[Sulfolobus_islandicus_filamentous_virus_partial_genome.]              -          arVOG_164            -            2.5e-10   39.0   4.9   4.9e-10   38.0   4.9   1.4   1   1   0   1   1   1   1 -
NP_445685.1_hypothetical_protein_SIFV0020_[Sulfolobus_islandicus_filamentous_virus]                    -          arVOG_164            -            2.5e-10   39.0   4.9   4.9e-10   38.0   4.9   1.4   1   1   0   1   1   1   1 -
CAA32980.1__[Thermoproteus_tenax_virus_1_(TTV1)_genome]                                                -          arVOG_164            -            3.1e-07   28.8   0.0   0.00046   18.5   0.0   2.2   1   1   1   2   2   2   2 -
AIA83253.1_phage_fiber_protein_[Podovirus_Lau218_strain_TahiMoana_complete_genome.]       -          arVOG_298            -           3.8e-105  350.0  19.6  4.5e-105  349.7  19.6   1.0   1   0   0   1   1   1   1 -
YP_009216718.1_hypothetical_protein_[Sulfolobales_Virus_YNP2]                             -          arVOG_298            -            4.1e-87  290.9  15.7   4.5e-87  290.7  15.7   1.0   1   0   0   1   1   1   1 -
YP_009219241.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV2]                      -          arVOG_298            -            1.4e-74  249.8  14.0   1.6e-74  249.6  14.0   1.0   1   0   0   1   1   1   1 -
YP_009218491.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV4]                      -          arVOG_298            -            2.6e-64  216.1  11.8     3e-64  216.0  11.8   1.0   1   0   0   1   1   1   1 -
YP_009226257.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV3]                      -          arVOG_298            -            4.1e-63  212.3  13.8   4.6e-63  212.1  13.8   1.0   1   0   0   1   1   1   1 -
CDF81354.1_hypothetical_membrane_protein_[Sulfolobus_monocaudavirus_SMV1_complete_genome] -          arVOG_298            -            7.5e-62  208.1  14.0   8.7e-62  207.9  14.0   1.0   1   0   0   1   1   1   1 -
YP_009008094.1_hypothetical_membrane_protein_[Sulfolobus_monocaudavirus_SMV1]             -          arVOG_298            -            7.5e-62  208.1  14.0   8.7e-62  207.9  14.0   1.0   1   0   0   1   1   1   1 -
YP_009219911.1_hypothetical_protein_[Sulfolobales_virus_YNP1]                             -          arVOG_298            -            6.1e-61  205.1  13.1   6.7e-61  205.0  13.1   1.0   1   0   0   1   1   1   1 -
YP_008059296.1_hypothetical_protein_HGTV1_120_[Halovirus_HGTV-1]                          -          arVOG_298            -            4.7e-08   31.8   0.2     1e-06   27.4   0.1   2.0   1   1   1   2   2   2   1 -
AGC34381.1_hypothetical_protein_[Halovirus_HVTV-1_complete_genome.]                       -          arVOG_298            -             0.0013   17.3   0.0    0.0014   17.2   0.0   1.0   1   0   0   1   1   1   1 -
YP_007378915.1_hypothetical_protein_HVTV1_9_[Halovirus_HVTV-1]                            -          arVOG_298            -             0.0013   17.3   0.0    0.0014   17.2   0.0   1.0   1   0   0   1   1   1   1 -
AFA44813.1_N-terminal_part_of_the_MCM2-like_helicase_[Thermococcus_prieurii_virus_1_complete_genome.] -          arVOG_282            -            3.3e-80  266.7   0.1   3.8e-80  266.5   0.1   1.0   1   0   0   1   1   1   1 -
YP_005271223.1_unnamed_protein_product_[Thermococcus_prieurii_virus_1]                                -          arVOG_282            -            3.3e-80  266.7   0.1   3.8e-80  266.5   0.1   1.0   1   0   0   1   1   1   1 -
ABP73426.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_complete_genome.]                      -          arVOG_282            -            2.3e-75  251.0   0.0   2.6e-75  250.8   0.0   1.0   1   0   0   1   1   1   1 -
YP_001210340.1_hypothetical_protein_ABV_gp36_[Acidianus_bottle-shaped_virus]                          -          arVOG_282            -            2.3e-75  251.0   0.0   2.6e-75  250.8   0.0   1.0   1   0   0   1   1   1   1 -
YP_009211305.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_2]                                 -          arVOG_282            -            4.6e-74  246.7   0.0   5.1e-74  246.6   0.0   1.0   1   0   0   1   1   1   1 -
YP_009197933.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_3]                                 -          arVOG_282            -            1.4e-40  137.9   0.1   1.6e-40  137.7   0.1   1.0   1   0   0   1   1   1   1 -
YP_008059309.1_hypothetical_protein_HGTV1_133_[Halovirus_HGTV-1]                                      -          arVOG_282            -            3.8e-23   81.2   0.8     1e-22   79.7   0.8   1.7   1   1   0   1   1   1   1 -
YP_008058698.1_hypothetical_protein_HHTV1_8_[Halovirus_HHTV-1]                                        -          arVOG_282            -            1.8e-12   46.4   0.0     2e-12   46.3   0.0   1.0   1   0   0   1   1   1   1 -
YP_008059252.1_hypothetical_protein_HGTV1_44_[Halovirus_HGTV-1]                                                                                                                       -          arVOG_160            -            7.1e-43  144.4   0.1   9.2e-43  144.0   0.1   1.1   1   0   0   1   1   1   1 -
AAG39963.1_unknown_[Methanothermobacter_wolfeii_prophage_psiM100_complete_genome;_flanked_by_Methanothermobacter_wolfeii_MTW1216_(mtw1216)_and_MTW1215_(mtw1215)_genes_complete_cds.] -          arVOG_160            -            2.2e-35  120.3   0.0   2.5e-35  120.1   0.0   1.0   1   0   0   1   1   1   1 -
NP_071824.1_unknown_[Methanothermobacter_phage_psiM100]                                                                                                                               -          arVOG_160            -            2.2e-35  120.3   0.0   2.5e-35  120.1   0.0   1.0   1   0   0   1   1   1   1 -
AAM88688.1_unknown_[Virus_PhiCh1_complete_genome.]                                                                                                                                    -          arVOG_160            -            1.3e-34  117.8   0.0   1.5e-34  117.6   0.0   1.1   1   0   0   1   1   1   1 -
NP_665932.1_hypothetical_protein_PhiCh1p15_[Natrialba_phage_PhiCh1]                                                                                                                   -          arVOG_160            -            1.3e-34  117.8   0.0   1.5e-34  117.6   0.0   1.1   1   0   0   1   1   1   1 -
CAH04236.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome]                                                                                -          arVOG_160            -            3.1e-32  110.1   1.0   3.4e-32  110.0   1.0   1.0   1   0   0   1   1   1   1 -
YP_077246.1_hypothetical_protein_STSV1pORF53_[Sulfolobus_virus_STSV1]                                                                                                                 -          arVOG_160            -            3.1e-32  110.1   1.0   3.4e-32  110.0   1.0   1.0   1   0   0   1   1   1   1 -
AFU92030.1_hypothetical_protein_[Sulfolobus_virus_STSV2_complete_genome.]                                                                                                             -          arVOG_160            -            9.9e-32  108.5   1.1   1.1e-31  108.4   1.1   1.0   1   0   0   1   1   1   1 -
YP_007348295.1_hypothetical_protein_STSV2_51_[Sulfolobus_virus_STSV2]                                                                                                                 -          arVOG_160            -            9.9e-32  108.5   1.1   1.1e-31  108.4   1.1   1.0   1   0   0   1   1   1   1 -
YP_009230311.1_hypothetical_protein_ATSV_E93_[Acidianus_tailed_spindle_virus]                                                                                                         -          arVOG_160            -            5.2e-28   96.6   0.9   5.9e-28   96.4   0.9   1.0   1   0   0   1   1   1   1 -
ABP73411.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_complete_genome.]                                                                                                      -          arVOG_160            -            6.3e-11   41.7   0.3   6.7e-11   41.6   0.3   1.0   1   0   0   1   1   1   1 -
YP_001210325.1_hypothetical_protein_ABV_gp21_[Acidianus_bottle-shaped_virus]                                                                                                          -          arVOG_160            -            6.3e-11   41.7   0.3   6.7e-11   41.6   0.3   1.0   1   0   0   1   1   1   1 -
NP_046970.1_hypothetical_protein_psiM2p16_[Methanobacterium_phage_psiM2]                                                                                                              -          arVOG_160            -            8.9e-08   31.5   0.3   9.4e-08   31.5   0.3   1.0   1   0   0   1   1   1   1 -
YP_008059297.1_hypothetical_protein_HGTV1_121_[Halovirus_HGTV-1]                                                                                                                      -          arVOG_160            -              0.052   13.0   0.0     0.067   12.6   0.0   1.2   1   0   0   1   1   1   0 -
YP_009219966.1_hypothetical_protein_[Sulfolobales_virus_YNP1]        -          arVOG_633            -           2.2e-106  352.5  13.7  2.4e-106  352.3  13.7   1.0   1   0   0   1   1   1   1 -
YP_009226299.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV3] -          arVOG_633            -            3.3e-69  231.4  10.2   5.4e-67  224.1   6.1   2.0   1   1   1   2   2   2   2 -
YP_008058752.1_hypothetical_protein_HHTV1_62_[Halovirus_HHTV-1]                      -          arVOG_47             -            1.5e-40  136.4   0.5   1.8e-40  136.1   0.5   1.1   1   0   0   1   1   1   1 -
AGC34523.1_hypothetical_protein_[Halovirus_HVTV-1_complete_genome.]                  -          arVOG_47             -            1.1e-35  120.7   0.8   1.4e-35  120.5   0.8   1.1   1   0   0   1   1   1   1 -
YP_007379059.1_hypothetical_protein_HVTV1_154_[Halovirus_HVTV-1]                     -          arVOG_47             -            1.1e-35  120.7   0.8   1.4e-35  120.5   0.8   1.1   1   0   0   1   1   1   1 -
YP_008059191.1_hypothetical_protein_HCTV5_150_[Halovirus_HCTV-5]                     -          arVOG_47             -            3.9e-35  119.0   0.7   4.7e-35  118.7   0.7   1.1   1   0   0   1   1   1   1 -
CAI44173.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1_complete_viral_genome] -          arVOG_47             -            1.7e-31  107.3   0.0   1.9e-31  107.2   0.0   1.0   1   0   0   1   1   1   1 -
YP_001542635.1_hypothetical_protein_[Acidianus_rod-shaped_virus_1]                   -          arVOG_47             -            1.7e-31  107.3   0.0   1.9e-31  107.2   0.0   1.0   1   0   0   1   1   1   1 -
AAM88712.1_unknown_[Virus_PhiCh1_complete_genome.]                                   -          arVOG_47             -            3.4e-16   58.3   0.0   3.8e-16   58.1   0.0   1.0   1   0   0   1   1   1   1 -
NP_665956.1_hypothetical_protein_PhiCh1p39_[Natrialba_phage_PhiCh1]                  -          arVOG_47             -            3.4e-16   58.3   0.0   3.8e-16   58.1   0.0   1.0   1   0   0   1   1   1   1 -
CCG27830.1_hypothetical_protein_[Aeropyrum_coil-shaped_virus_complete_genome]        -          arVOG_47             -            1.5e-09   37.0   0.0   1.6e-09   36.9   0.0   1.0   1   0   0   1   1   1   1 -
YP_008058510.1_hypothetical_protein_HRTV5_64_[Halovirus_HRTV-5]                      -          arVOG_47             -            8.8e-07   28.1   0.3   9.8e-07   28.0   0.3   1.1   1   0   0   1   1   1   1 -
YP_008058631.1_hypothetical_protein_HRTV8_67_[Halovirus_HRTV-8]                      -          arVOG_47             -            3.1e-06   26.3   0.5   3.5e-06   26.2   0.5   1.1   1   0   0   1   1   1   1 -
AAL54965.1_hypothetical_protein_[Halorubrum_phage_HF2_complete_genome.]              -          arVOG_47             -            3.8e-06   26.1   0.2   4.3e-06   25.9   0.2   1.1   1   0   0   1   1   1   1 -
AAO61342.1_hypothetical_protein_[Halovirus_HF1_complete_genome.]                     -          arVOG_47             -            3.8e-06   26.1   0.2   4.3e-06   25.9   0.2   1.1   1   0   0   1   1   1   1 -
NP_542543.1_hypothetical_protein_HF2p049_[Halorubrum_phage_HF2]                      -          arVOG_47             -            3.8e-06   26.1   0.2   4.3e-06   25.9   0.2   1.1   1   0   0   1   1   1   1 -
NP_861631.1_hypothetical_protein_HalHV1gp043_[Halovirus_HF1]                         -          arVOG_47             -            3.8e-06   26.1   0.2   4.3e-06   25.9   0.2   1.1   1   0   0   1   1   1   1 -
YP_008060037.1_hypothetical_protein_HRTV7_53_[Halovirus_HRTV-7]                      -          arVOG_47             -            0.00013   21.1   0.6   0.00019   20.7   0.6   1.4   1   1   0   1   1   1   1 -
CAA30212.1_ORF_E-54_[Sulfolobus_virus_1_complete_genome_(provirus)]                  -          arVOG_47             -            0.00015   20.9   0.0   0.00016   20.8   0.0   1.0   1   0   0   1   1   1   1 -
NP_039779.1_ORF_E-54_[Sulfolobus_spindle-shaped_virus_1]                             -          arVOG_47             -            0.00015   20.9   0.0   0.00016   20.8   0.0   1.0   1   0   0   1   1   1   1 -
AGC34323.1_hypothetical_protein_[Halovirus_HSTV-2_complete_genome.]                  -          arVOG_47             -            0.00023   20.4   0.2   0.00025   20.2   0.2   1.2   1   0   0   1   1   1   1 -
YP_007379133.1_hypothetical_protein_HSTV2_54_[Halovirus_HSTV-2]                      -          arVOG_47             -            0.00023   20.4   0.2   0.00025   20.2   0.2   1.2   1   0   0   1   1   1   1 -
YP_009219220.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV2]                           -          arVOG_432            -            7.9e-57  189.6   0.1   8.7e-57  189.4   0.1   1.0   1   0   0   1   1   1   1 -
CDF81333.1_conserved_archaeal_virion_protein_[Sulfolobus_monocaudavirus_SMV1_complete_genome]  -          arVOG_432            -            7.7e-56  186.4   0.0   8.5e-56  186.2   0.0   1.0   1   0   0   1   1   1   1 -
YP_009008073.1_conserved_archaeal_virion_protein_[Sulfolobus_monocaudavirus_SMV1]              -          arVOG_432            -            7.7e-56  186.4   0.0   8.5e-56  186.2   0.0   1.0   1   0   0   1   1   1   1 -
CAI59897.1_hypothetical_protein_[Acidianus_two-tailed_virus_complete_viral_genome]             -          arVOG_432            -            6.5e-53  176.9   0.4   7.5e-53  176.7   0.4   1.0   1   0   0   1   1   1   1 -
YP_319873.1_hypothetical_protein_ATV_gp42_[Acidianus_two-tailed_virus]                         -          arVOG_432            -            6.5e-53  176.9   0.4   7.5e-53  176.7   0.4   1.0   1   0   0   1   1   1   1 -
YP_009218469.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV4]                           -          arVOG_432            -            6.4e-51  170.5   0.0   7.1e-51  170.3   0.0   1.0   1   0   0   1   1   1   1 -
